,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_000012185.1_ASM1218v1_genomic.fna.gz,1.0,0.000638071299967554,0.0004748007133846698,0.0004449348719039788,0.0007143234062933285,0.001019745377891744,0.00012457911437062643,0.00018910536283736997,0.0004324405800614956,0.0001333861027004874,0.00013211748210941926,0.00010974591114797199,0.00048408186251224666,0.0008162099267196769,0.0,0.0007823223255079678,0.0008184958040592351,0.0008371207201489867,9.677007397648555e-05,0.453736029464574,0.0006673435395585628,0.0,0.00016598756794200653,0.0,0.000815246250969155,0.00015543318630045592,0.00014599322799071184,0.001158547479351653,0.0005481399523261622,0.0006374082959313234
GCA_000017425.1_ASM1742v1_genomic.fna.gz,0.0003406999307592508,1.0,0.000988976890959401,0.0,0.0004607761097543347,0.0,0.0,0.0002826056689245996,0.0,0.00021870122182820082,0.000217101359079009,0.0,0.0,0.00044390596466942916,0.0,0.00042969150597320003,0.00044485476136133173,0.000452538865610803,0.0,0.0003460876415292187,0.0004375267954973277,0.00044777780580691724,0.0,0.00040019971536165257,0.0,0.0,0.0,0.0,0.0,0.0012253942627221356
GCA_000026605.1_ASM2660v1_genomic.fna.gz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001727143165590232,0.0001463231340635384,0.0,0.00014041685047274012,0.00014672102935031734,0.0,0.00010501563681104901,0.0,0.0,0.0,0.0,0.0,0.0002161924419169092,0.0,0.0006275483831172397,0.0,0.0,0.0
GCA_000198515.1_ASM19851v1_genomic.fna.gz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003958380366674556,0.0,0.0,0.00020023096653357163,0.0,0.0,0.0,0.0,0.0,0.0,0.0003631144426045548,0.0,0.0,0.0,0.00027073087784508764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000439255.1_ASM43925v1_genomic.fna.gz,0.0,0.0,0.0,0.00025670859350980805,1.0,0.0027948713089914964,0.0,0.0,0.0,0.0,0.0,0.00020654541806026805,0.0,0.0169456671692788,0.0,0.01691648791193819,0.01723020523592618,0.014972094697834892,0.00018762343779098263,0.0,0.08674436043698662,0.00024351188958539688,0.00027718267106563205,0.0,0.0,0.0,0.0,0.003049523603722555,0.0,0.0
GCA_000834495.1_ASM83449v1_genomic.fna.gz,0.0010645435235468435,0.0,0.0,0.0002533369767282184,0.002968332074268605,1.0,0.0,0.0,0.00020092054293198566,0.0,0.0,0.0,0.0002685679673067496,0.0038246751810632074,0.0,0.007445164308170554,0.0031115863995771907,0.0024307399001101677,0.00018447189756855764,0.0010799015478541011,0.0025906856504412357,0.0,0.0,0.0,0.0003130952314486022,0.0,0.0,0.0019149983337150133,0.0,0.0
GCA_000959405.1_ASM95940v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0005466790418798829,0.0,1.0,0.0,0.001135924875708501,0.00026156397307963827,0.00025994004512692505,0.03440126278352093,0.0,0.0,0.0,0.0,0.0,0.0,0.03138297138355383,0.0,0.00026157850123721796,0.0,0.0033086585792254253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001262015.1_ASM126201v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003844464992874818,0.00022499117195418138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001449085.1_ASM144908v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0002992093174598308,0.0008198900603554215,0.0,1.0,0.0008539955632730549,0.0005659714531970993,0.0012638517839533338,0.0,0.0002876847208426439,0.0,0.00028059762751745656,0.0,0.0,0.0009315247459116667,0.0,0.0,0.0,0.001610352531662324,0.0,0.0,0.00031039496956933044,0.00029972426557424626,0.0003209871222437774,0.00033813416978073897,0.0
GCA_001606335.1_ASM160633v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7571477849651885,0.00021814240517791772,0.0,0.0,0.0,0.0,0.0,0.0,0.0003978203382241201,0.0,0.0,0.0,0.000867145494939993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
