,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_000012185.1_ASM1218v1_genomic.fna.gz,1.0,0.00013264376783414237,0.00010912298617335633,0.00018016184353428878,0.0004577734151254377,0.0005380418379099719,7.852231683033717e-05,5.326628456451208e-05,0.00014259185147558916,3.0170212905901965e-05,2.999574515330598e-05,6.993511666705454e-05,0.00035441760887967855,0.0004668866964012257,5.3610780448374895e-05,0.00044473717503390323,0.000470693686819109,0.00046403029368717174,6.144923979904149e-05,0.4377253766223976,0.0006248721445740841,6.09525541186364e-05,9.71034689639449e-05,0.00011312378631230031,0.00042931540154345077,4.513267269901483e-05,4.559402523528835e-05,0.0004481067843438165,0.00010045755980199522,0.0001524159289659876
GCA_000017425.1_ASM1742v1_genomic.fna.gz,0.00013264376783414237,1.0,0.00024803433204420393,5.553133739199631e-05,6.360689830639719e-05,6.919050608246388e-05,4.027588251015119e-05,4.9761734069919454e-05,4.1430718569933944e-05,3.346584711550183e-05,3.342638101748593e-05,3.631811469467615e-05,0.00013390642769713006,5.8719482380547756e-05,5.0536483566625956e-05,5.690319929932979e-05,6.052706076039536e-05,5.943271140551858e-05,3.2018032555935504e-05,0.00013561447020235271,6.323119300136079e-05,5.744236035717233e-05,4.32199589770556e-05,0.00017145244658234784,9.960569524552283e-05,0.0001226691334343905,0.00012061076078497115,5.9446599867257416e-05,6.430422688518329e-05,0.0005754646324165922
GCA_000026605.1_ASM2660v1_genomic.fna.gz,0.00010912298617335633,0.00024803433204420393,1.0,5.961080153885207e-05,5.5022667268168944e-05,6.808911286649754e-05,4.446675583421389e-05,5.3499173072134204e-05,4.2946378571988955e-05,4.863752398872165e-05,4.8364131612344077e-05,4.132849529721904e-05,9.260813159035663e-05,5.372667842636956e-05,7.084644314029314e-05,5.192773978510548e-05,5.5878913217225604e-05,5.4570165661880394e-05,3.718335857781894e-05,0.00013122011151380127,5.3531813539655604e-05,5.517050839695138e-05,6.078682742619694e-05,0.00013786663094273463,9.918732930733974e-05,0.0001158222467660157,0.00044212442811677484,6.252868396307141e-05,8.312706375132736e-05,0.00037020844344968145
GCA_000198515.1_ASM19851v1_genomic.fna.gz,0.00018016184353428878,5.553133739199631e-05,5.961080153885207e-05,1.0,0.00021606811151969114,0.00018098280663336982,0.00017063872375383676,3.710907084850553e-05,0.00032209231452791457,6.275651331936276e-05,6.280318576984135e-05,0.0001695579384901675,0.00017318125983164443,0.0002068045695758059,2.0191069047879563e-05,0.00022548184579172608,0.00020510487483938752,0.0001964120986857399,0.00016449802488530674,0.00018125906798390176,0.00023471776630035738,3.6880620006106744e-05,0.00019026580169062318,1.8618390102832504e-05,0.00021237877642997984,4.3835731120694764e-05,4.2896975763208694e-05,0.00021649625731484285,0.00011969730518254165,4.490639822619727e-05
GCA_000439255.1_ASM43925v1_genomic.fna.gz,0.0004577734151254377,6.360689830639719e-05,5.5022667268168944e-05,0.00021606811151969114,1.0,0.0022878810089984438,0.0001722061421031502,4.363969379524179e-05,0.0003257043694359925,5.798088546492569e-05,5.7944512294435246e-05,0.00019546991842441712,0.00018710630677691185,0.015189356461653135,1.8650422514351227e-05,0.014542538008274106,0.015014913253373445,0.014433198455292227,0.0001832655696356246,0.0004795607859116864,0.08862562828513197,4.24132757930032e-05,0.0002122085289888889,3.4250346850627917e-05,0.00018570169655130806,4.8370942210705405e-05,4.908361641627384e-05,0.0032924970982407186,0.0001642328119035942,5.4320503163060725e-05
GCA_000834495.1_ASM83449v1_genomic.fna.gz,0.0005380418379099719,6.919050608246388e-05,6.808911286649754e-05,0.00018098280663336982,0.0022878810089984438,1.0,9.391689119796779e-05,4.2822245507719356e-05,0.00022452973762360012,4.4920718537801765e-05,4.545146747706394e-05,9.180025832414439e-05,0.00022036670517720151,0.0025268297511259067,2.126345986335429e-05,0.005367351683400808,0.0023825185741611784,0.0022229987584085624,8.924608009466505e-05,0.0005490735678527315,0.0021549364498777666,4.626752303390166e-05,0.00011008908490031978,4.3862790031509594e-05,0.0002567758977761349,4.9422261749885915e-05,4.9441614680369765e-05,0.0023141305206595556,9.46564157085256e-05,7.371381007130404e-05
GCA_000959405.1_ASM95940v1_genomic.fna.gz,7.852231683033717e-05,4.027588251015119e-05,4.446675583421389e-05,0.00017063872375383676,0.0001722061421031502,9.391689119796779e-05,1.0,1.9784058714511916e-05,0.0006321286687189767,0.00035212103578702357,0.00035301934028420933,0.03162102866864093,9.07777808964525e-05,0.00016440986165883065,1.750193068172833e-05,0.0001612118312514472,0.00015686352694474333,0.00014696176462584816,0.02907875856998645,7.839031360173133e-05,0.0002325421127526579,1.8429635461810565e-05,0.0025811666195128223,1.9777477710329702e-05,0.00010470701720102946,2.6532266450489923e-05,2.641694112563956e-05,0.0001871290786759488,0.0003556278730669918,3.522859059124131e-05
GCA_001262015.1_ASM126201v1_genomic.fna.gz,5.326628456451208e-05,4.9761734069919454e-05,5.3499173072134204e-05,3.710907084850553e-05,4.363969379524179e-05,4.2822245507719356e-05,1.9784058714511916e-05,1.0,3.244432850467012e-05,2.7638648431300623e-05,2.7020506634499397e-05,1.8844776294582362e-05,4.344426101312017e-05,4.898989347092413e-05,2.509958516532559e-05,4.771332699360216e-05,4.877235558315091e-05,4.544729826987351e-05,1.6721222684883104e-05,5.491063802093926e-05,4.196416551346067e-05,0.0003893516920669032,2.706298453777363e-05,4.2627501035412314e-05,4.622684862191112e-05,4.942208334753705e-05,4.6856225554997104e-05,4.789228937043699e-05,4.700396713482618e-05,5.484873426814449e-05
GCA_001449085.1_ASM144908v1_genomic.fna.gz,0.00014259185147558916,4.1430718569933944e-05,4.2946378571988955e-05,0.00032209231452791457,0.0003257043694359925,0.00022452973762360012,0.0006321286687189767,3.244432850467012e-05,1.0,0.00019492538107115188,0.0001917544099125829,0.0008097655611785552,0.00014688448803184075,0.00035824330280521515,1.5172066405100241e-05,0.00035160385482385577,0.0003527107804619224,0.00034814923542351094,0.0007954847988295438,0.00014514528029916456,0.0003788104161283612,3.066597179909398e-05,0.0010299410122113876,1.8323673468550937e-05,0.0001653667844717129,3.497365545648681e-05,3.4119745219354436e-05,0.0004123379076488066,0.00024185535677294942,4.492291699188428e-05
GCA_001606335.1_ASM160633v1_genomic.fna.gz,3.0170212905901965e-05,3.346584711550183e-05,4.863752398872165e-05,6.275651331936276e-05,5.798088546492569e-05,4.4920718537801765e-05,0.00035212103578702357,2.7638648431300623e-05,0.00019492538107115188,1.0,0.759809742976525,0.0003583403721620722,3.4545894220471896e-05,5.83586779551277e-05,1.1855776176495246e-05,5.579506244270019e-05,5.6511656737348316e-05,5.7993290882509674e-05,0.0003280840147390878,3.28179659713836e-05,6.461919479017016e-05,2.7413914824667578e-05,0.0003696167819492278,1.4848185461994763e-05,3.815733158148785e-05,2.7191567819585558e-05,2.4162765322586284e-05,7.874093691816073e-05,0.00012098006740045333,4.365040780458836e-05
