,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_000012185.1_ASM1218v1_genomic.fna.gz,1.0,1.8876912158925233e-05,2.1226674348701194e-05,5.6663070619279877e-05,0.00016702823157414677,0.0001850262488615403,1.816546805516256e-05,1.4083562736717912e-05,6.319048049148457e-05,4.99498004505472e-06,4.966252187988821e-06,1.6015049002543002e-05,7.262404871040195e-05,0.00016657027183342973,5.248692419500992e-06,0.0001599160309532198,0.00016638180522525527,0.000166977434297165,1.3973748528421483e-05,0.32269702511327875,0.0003433767463726015,1.059930377295467e-05,2.201859814103141e-05,9.01327204308344e-06,9.326704953042962e-05,4.447090005478156e-06,4.1548330865054715e-06,0.00016467265201587658,2.528675668363019e-05,2.766036607360877e-05
GCA_000017425.1_ASM1742v1_genomic.fna.gz,1.8876912158925233e-05,1.0,7.392756971000186e-05,8.877366987155396e-06,9.534888155761934e-06,1.313043213530341e-05,1.5405468838045097e-05,6.832620323838315e-06,1.4264665686852856e-05,5.03439586811809e-06,5.0121615742197074e-06,1.3851759777166366e-05,1.7162620464057214e-05,9.174120270948247e-06,1.1672967637322563e-05,8.861612678981888e-06,9.166183233328065e-06,9.271197839877925e-06,1.240132670733799e-05,1.912854815181174e-05,9.847563007170011e-06,6.612102254032038e-06,1.4601999449222828e-05,1.8346102819137936e-05,1.836610943298192e-05,2.536175556998412e-05,2.4106453170027565e-05,1.3755846073882263e-05,2.585581012373243e-05,0.00014480259598791305
GCA_000026605.1_ASM2660v1_genomic.fna.gz,2.1226674348701194e-05,7.392756971000186e-05,1.0,1.2566081112827624e-05,1.2975661198408476e-05,1.2269843179433588e-05,1.5873067083065826e-05,9.907524688789407e-06,1.2299966208638289e-05,1.0396200590670532e-05,1.0338115653740392e-05,1.3924321086626626e-05,2.0463613055521082e-05,1.2352189558946825e-05,1.809027884077493e-05,1.1822720985799972e-05,1.2338621694633976e-05,1.2518651724138421e-05,1.2186239298584039e-05,2.912444695768089e-05,1.2194483160388772e-05,9.571315082978302e-06,1.971378641166091e-05,2.7815925846622984e-05,2.5473084889987338e-05,2.1502098365888306e-05,9.634578053206734e-05,1.3832921533521097e-05,2.9729734277878778e-05,0.00011045095609379582
GCA_000198515.1_ASM19851v1_genomic.fna.gz,5.6663070619279877e-05,8.877366987155396e-06,1.2566081112827624e-05,1.0,5.7970868654090345e-05,5.9821111655386165e-05,3.422425532323177e-05,1.1433019980976506e-05,7.891452539503931e-05,6.579481229836631e-06,6.551746945325984e-06,3.0299025306429237e-05,6.0212418009569855e-05,5.1450308280125843e-05,3.0560333260434206e-06,5.0898002952084174e-05,5.214529427696441e-05,5.292786400712492e-05,2.8531943410082915e-05,6.169212361435084e-05,5.8264926863420436e-05,5.3412315192054126e-06,3.201903288936842e-05,2.567458599271612e-06,6.913061917527588e-05,6.713296296772143e-06,6.397076932901611e-06,5.890779591126344e-05,2.4516200668604787e-05,9.313767352981465e-06
GCA_000439255.1_ASM43925v1_genomic.fna.gz,0.00016702823157414677,9.534888155761934e-06,1.2975661198408476e-05,5.7970868654090345e-05,1.0,0.0006465049088217204,1.938963175616525e-05,1.1187434273823641e-05,6.003461246273572e-05,6.814725910706748e-06,6.786746153307734e-06,2.1179371081651574e-05,4.391046552354241e-05,0.005643467156939155,2.5491726296063094e-06,0.0054150913831023,0.0055751183090767455,0.005362765965429184,2.0588152848347193e-05,0.00017733086568402995,0.04241670150599166,5.5107503822433225e-06,2.3995519895285432e-05,2.977602648034581e-06,4.391684540061699e-05,3.372290785889886e-06,3.2178138172925313e-06,0.0009184477465249599,1.883083607154613e-05,1.1747914088748166e-05
GCA_000834495.1_ASM83449v1_genomic.fna.gz,0.0001850262488615403,1.313043213530341e-05,1.2269843179433588e-05,5.9821111655386165e-05,0.0006465049088217204,1.0,2.035554018880007e-05,9.913613799338414e-06,5.976725670473012e-05,6.47297604423488e-06,6.44613055665407e-06,2.038984316309942e-05,5.176151186516079e-05,0.0008277164512251346,2.5959115135350827e-06,0.0035425302587348616,0.0007220191899697505,0.0006020472751204095,1.843609407324269e-05,0.00018867057429947256,0.0005953176295011132,6.513512281227406e-06,2.0231498324534418e-05,3.2083228171640994e-06,5.199434377761774e-05,4.774281084207406e-06,4.553237427698384e-06,0.0006778919746337197,1.6016677683429095e-05,1.5694147960503434e-05
GCA_000959405.1_ASM95940v1_genomic.fna.gz,1.816546805516256e-05,1.5405468838045097e-05,1.5873067083065826e-05,3.422425532323177e-05,1.938963175616525e-05,2.035554018880007e-05,1.0,5.320900690369883e-06,4.071120397877781e-05,1.2131125801811854e-05,1.2639315004481421e-05,0.00851794100053398,3.287054304729428e-05,2.09176556873565e-05,5.109117591914961e-06,1.9949739352121333e-05,2.1275628851133773e-05,1.8654693242883825e-05,0.007736973727317334,1.835371712340182e-05,1.9720755947497607e-05,4.062484027588234e-06,0.00029494782476507437,2.09694600783419e-06,3.767986190865498e-05,5.47495875531071e-06,5.247732833645508e-06,1.9915171960624314e-05,2.854700768586201e-05,1.2191562609647866e-05
GCA_001262015.1_ASM126201v1_genomic.fna.gz,1.4083562736717912e-05,6.832620323838315e-06,9.907524688789407e-06,1.1433019980976506e-05,1.1187434273823641e-05,9.913613799338414e-06,5.320900690369883e-06,1.0,8.776149934936817e-06,3.856231495361014e-06,3.837487213372684e-06,4.773626990615151e-06,7.139208547340442e-06,1.0477219053675647e-05,2.526174961867389e-06,1.008521183107927e-05,1.0467229113891852e-05,1.0599548681077204e-05,4.2359870169701755e-06,1.4303027568179107e-05,1.036092149553878e-05,0.00010465965570684608,7.462353502878962e-06,3.3525980000316103e-06,8.625445605741367e-06,3.39553639084634e-06,3.2093756904169454e-06,1.2392589750089017e-05,8.239630852100647e-06,8.944335192995077e-06
GCA_001449085.1_ASM144908v1_genomic.fna.gz,6.319048049148457e-05,1.4264665686852856e-05,1.2299966208638289e-05,7.891452539503931e-05,6.003461246273572e-05,5.976725670473012e-05,4.071120397877781e-05,8.776149934936817e-06,1.0,5.25312473369576e-06,5.2354302339447845e-06,4.52738228012118e-05,4.7241955580751264e-05,5.9652351138607954e-05,2.0906331273362826e-06,5.809505971885755e-05,5.90253446265694e-05,6.140139148256836e-05,4.699313257912173e-05,6.722022095124929e-05,6.136193822353521e-05,4.329822074027223e-06,5.6553892764815713e-05,1.7787937796089754e-06,5.652198080501041e-05,4.341054984887702e-06,4.179622771629766e-06,6.930850239466989e-05,2.330454497875929e-05,1.6389140342762905e-05
GCA_001606335.1_ASM160633v1_genomic.fna.gz,4.99498004505472e-06,5.03439586811809e-06,1.0396200590670532e-05,6.579481229836631e-06,6.814725910706748e-06,6.47297604423488e-06,1.2131125801811854e-05,3.856231495361014e-06,5.25312473369576e-06,1.0,0.6889161875290924,1.2107021327322381e-05,7.904019731946148e-06,6.683727207998771e-06,3.882379432706717e-06,6.385198842239558e-06,6.678584666480321e-06,6.647331200697513e-06,1.1101778811221525e-05,5.050737544772985e-06,6.5263342457213546e-06,3.184136948138071e-06,1.1976829424316343e-05,1.3026063688007539e-06,9.519729639678234e-06,3.001629992286883e-06,2.870224343910281e-06,7.523600242596805e-06,1.0716899872361722e-05,8.085990070143355e-06
