,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_000012185.1_ASM1218v1_genomic.fna.gz,1.0,0.0,0.0,0.000444533007165699,0.000570099196608645,0.0007179966565345348,0.0,0.00018590936192936985,0.00021406351758891228,0.00013336731914283652,0.00013319719926847888,0.0,0.0001602657976011125,0.0006796085415179262,0.0,0.0006469717975062013,0.0006755962593167608,0.0006880610867375527,0.0,0.330760599717051,0.0005292769196149547,0.0,0.0,0.0,0.0002032217589347459,0.0,0.0,0.0006665535932154868,0.0001819497335633488,0.0
GCA_000017425.1_ASM1742v1_genomic.fna.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039941552796579415,0.0,0.0,0.0,0.0,0.0,0.000611066522868186
GCA_000026605.1_ASM2660v1_genomic.fna.gz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000198515.1_ASM19851v1_genomic.fna.gz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000439255.1_ASM43925v1_genomic.fna.gz,0.0,0.0,0.0,0.0,1.0,0.0005030822821793885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006819089818252946,0.0,0.006818877801456768,0.006790318808416161,0.006137782545264661,0.0,0.0,0.04101318360901686,0.0,0.0,0.0,0.0,0.0,0.0,0.00027834031339932577,0.0,0.0
GCA_000834495.1_ASM83449v1_genomic.fna.gz,0.0003566308387707952,0.0,0.0,0.0,0.0007466902758644178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019275577375204985,0.0,0.0056026130503443175,0.001919424181748979,0.0009713569100878662,0.0,0.00036084054537721287,0.0009446100767805876,0.0,0.0,0.0,0.0,0.0,0.0,0.0002769270192967141,0.0,0.0
GCA_000959405.1_ASM95940v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007667876504446953,0.0,0.0,0.0,0.0,0.0,0.0,0.007814195937352308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001262015.1_ASM126201v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001449085.1_ASM144908v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001606335.1_ASM160633v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6832085914077475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001677155.1_ASM167715v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.00023765226431676098,0.0,0.0,0.6894880928140935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001718815.1_ASM171881v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.006507876735952828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039214897283608025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_001806485.1_ASM180648v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002127371752325688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014831158908613401,0.0,0.0,0.0,0.0,0.0
GCA_001901045.1_ASM190104v1_genomic.fna.gz,0.00036430327105685373,0.0,0.0,0.0,0.008069776125170895,0.0012992800589715714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24672931270371454,0.4829603477716852,0.051148999207662735,0.0,0.00036837124931442565,0.008664788361193644,0.0,0.0,0.0,0.0,0.0,0.0,0.0005727699894336655,0.0,0.0
GCA_002128165.1_ASM212816v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022025428993654688,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002202175.1_ASM220217v1_genomic.fna.gz,0.00037082676238750484,0.0,0.0,0.0,0.006169061456431611,0.005115342957527962,0.0,0.0,0.0,0.0,0.0,0.0,0.00028749704900829054,0.2499569192767423,0.0,1.0,0.24036193883914894,0.054670245145987006,0.0,0.0003747667739280341,0.007930298290348086,0.0,0.0,0.0,0.0,0.0,0.0,0.0002944550225764933,0.0,0.0
GCA_003018395.1_ASM301839v1_genomic.fna.gz,0.0003651052257413179,0.0,0.0,0.0,0.007838301389583191,0.001304357224911944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46097401218789613,0.0,0.2294054718794058,1.0,0.053327685282386836,0.0,0.00036915784208848,0.008450205081854362,0.0,0.0,0.0,0.0,0.0,0.0,0.0002872961151888094,0.0,0.0
GCA_003316815.2_ASM331681v2_genomic.fna.gz,0.00036279530772848165,0.0,0.0,0.0,0.004633628951644688,0.0007731729036855854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04944992263981732,0.0,0.05352182494873796,0.05196372333375358,1.0,0.0,0.0003668973613193581,0.0053844437408139285,0.0,0.0,0.0,0.0,0.0,0.0,0.0002843612816079079,0.0,0.0
GCA_003366075.1_ASM336607v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.006136733523940617,0.0,0.0,0.0,0.0,0.03076127076866841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003425465.1_ASM342546v1_genomic.fna.gz,0.329783257873934,0.0,0.0,0.0004316595107697929,0.0005533291918315503,0.0006969334457284219,0.0,0.00018108950333643492,0.00020716509452927038,0.00012934912272123884,0.0001291823236222456,0.0,0.0001557812925598882,0.0006592563230344246,0.0,0.0006272613280806046,0.00065532109016341,0.0006675482452929793,0.0,1.0,0.0005132778964227083,0.0,0.0,0.0,0.00019823611767069197,0.0,0.0,0.0006482289518853095,0.00017717467038165182,0.0
GCA_004124175.2_ASM412417v2_genomic.fna.gz,0.0,0.0,0.0,0.0,0.040508154091676886,0.0005289489931503365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092583099115428,0.0,0.007948865552301052,0.008704343575053496,0.006465078468543596,0.0,0.0,1.0,0.0,0.0,0.0,0.0013142104393079612,0.0,0.0,0.0005822704276030109,0.0,0.0
GCA_008728395.1_ASM872839v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_008822745.1_ASM882274v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0006018622603615857,0.0,0.0,0.0,0.0,0.0005467037193819369,0.0,0.0,0.0,0.0,0.0,0.0,0.0006518189036541939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_011464655.1_ASM1146465v1_genomic.fna.gz,0.0,0.00010095375976603973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00014192948617406054
GCA_012220585.1_ASM1222058v1_genomic.fna.gz,0.0,0.00020281987952483423,0.00028269890708052274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003068851870726269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013795544053868214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00022764519152710237,0.0
GCA_012271835.1_ASM1227183v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37070202826073667,0.0,0.0,0.0
GCA_012317185.1_ASM1231718v1_genomic.fna.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35362848607850267,1.0,0.0,0.0,0.0
