,GCA_000012185.1_ASM1218v1_genomic.fna.gz,GCA_000017425.1_ASM1742v1_genomic.fna.gz,GCA_000026605.1_ASM2660v1_genomic.fna.gz,GCA_000198515.1_ASM19851v1_genomic.fna.gz,GCA_000439255.1_ASM43925v1_genomic.fna.gz,GCA_000834495.1_ASM83449v1_genomic.fna.gz,GCA_000959405.1_ASM95940v1_genomic.fna.gz,GCA_001262015.1_ASM126201v1_genomic.fna.gz,GCA_001449085.1_ASM144908v1_genomic.fna.gz,GCA_001606335.1_ASM160633v1_genomic.fna.gz,GCA_001677155.1_ASM167715v1_genomic.fna.gz,GCA_001718815.1_ASM171881v1_genomic.fna.gz,GCA_001806485.1_ASM180648v1_genomic.fna.gz,GCA_001901045.1_ASM190104v1_genomic.fna.gz,GCA_002128165.1_ASM212816v1_genomic.fna.gz,GCA_002202175.1_ASM220217v1_genomic.fna.gz,GCA_003018395.1_ASM301839v1_genomic.fna.gz,GCA_003316815.2_ASM331681v2_genomic.fna.gz,GCA_003366075.1_ASM336607v1_genomic.fna.gz,GCA_003425465.1_ASM342546v1_genomic.fna.gz,GCA_004124175.2_ASM412417v2_genomic.fna.gz,GCA_008728395.1_ASM872839v1_genomic.fna.gz,GCA_008822745.1_ASM882274v1_genomic.fna.gz,GCA_011464655.1_ASM1146465v1_genomic.fna.gz,GCA_012220585.1_ASM1222058v1_genomic.fna.gz,GCA_012271835.1_ASM1227183v1_genomic.fna.gz,GCA_012317185.1_ASM1231718v1_genomic.fna.gz,GCA_012980785.1_ASM1298078v1_genomic.fna.gz,GCA_900236465.1_Bru_genome45_genomic.fna.gz,GCA_900332045.1_Brochothrix_thermosphacta_CD_337_genomic.fna.gz
GCA_000012185.1_ASM1218v1_genomic.fna.gz,1.0,0.012290583838558489,0.006444601716326217,0.002956473799821584,0.007843889242658652,0.00880579708218175,0.0010184965061331669,0.0032113900048228905,0.0016488636597811756,0.0012290603405822008,0.0012276087604773886,0.0018858283066055868,0.012823609250283549,0.007540921891574254,0.002828302831886036,0.006010369368741567,0.007581429717568445,0.008968150097020774,0.0015403953900051752,0.5247887077389078,0.007453011784321923,0.0075417042380833965,0.0015798029460070903,0.011446185000698227,0.010051377576433748,0.006070917375821768,0.005692391822080022,0.005642595353816585,0.003867982927453739,0.012269092915368469
GCA_000017425.1_ASM1742v1_genomic.fna.gz,0.01094067986035262,1.0,0.011898942456849311,0.005389152345060576,0.006457087594545384,0.012618662825165211,0.0034711493829006753,0.00815478203687698,0.0037141084368337877,0.001319668943889985,0.001538549631239736,0.002683345477034105,0.017329231806041505,0.008284958111259098,0.005023207568222759,0.006813385905740662,0.006996626567432314,0.008657820614945128,0.002413092555116442,0.014251325468185687,0.005023095358040034,0.016043894042604326,0.0015921906643209262,0.022668571691508668,0.00830345229362423,0.012482187313325205,0.013304387133332776,0.0056098252470890494,0.002745756263351314,0.015725010116748064
GCA_000026605.1_ASM2660v1_genomic.fna.gz,0.006351074378715041,0.008038687505162614,1.0,0.0034952239774511114,0.005138773177265872,0.0070849833153112714,0.0014077814659345564,0.005038526759638297,0.0022628916525852137,0.0019127474525242928,0.002205131493359897,0.0024435367883105068,0.009120784229034751,0.003612599942186803,0.0021823074323472826,0.004925277634106685,0.0042148477993148555,0.004584744577340566,0.0019068777072538388,0.005120573901139659,0.004219218384285766,0.006002806488418781,0.0013117834786910995,0.008325282263184484,0.006728889032691792,0.007692149624160526,0.00849404615984549,0.003366865294637724,0.002745847578218125,0.009552918709961127
GCA_000198515.1_ASM19851v1_genomic.fna.gz,0.0024761514671066257,0.005370256337236582,0.0058454285124036115,1.0,0.007690159026650444,0.009759458021733551,0.012792516045372081,0.0062476661193759985,0.009341769551109852,0.00786947927722472,0.0071428016739556,0.012622130157534736,0.004029830530086656,0.008227027369724714,0.0025609953594611574,0.01084690859935092,0.008735279656494961,0.007884240043081392,0.014089938972786382,0.0028653402913719405,0.006838983248785368,0.00674805367233115,0.013427227406481638,0.001656343923245852,0.006877726037860567,0.006250635866577015,0.006975517286550249,0.005168547540648146,0.011168143199586469,0.0035286201752516766
GCA_000439255.1_ASM43925v1_genomic.fna.gz,0.0057277461390435255,0.006543399644240171,0.0034627061724672313,0.010521356086015106,1.0,0.015589764309632914,0.015061289945790578,0.006932030110888815,0.014341499257511296,0.012414005212153339,0.012157259106759664,0.013304726152649663,0.007656432911185476,0.04662473477120519,0.0017129630924629566,0.043097408178020644,0.044470631663138416,0.041126953803692426,0.0173157432289624,0.004704211120262429,0.1347946076983968,0.006856538558053537,0.01832474024842151,0.0037529588229340384,0.0069568516723804265,0.00901006560797054,0.0070840741024200465,0.021585643947467325,0.013725491949108826,0.00683191142730127
GCA_000834495.1_ASM83449v1_genomic.fna.gz,0.006423629424423632,0.007595785842950524,0.00518166475104729,0.005836770784405155,0.014103934024456862,1.0,0.007551849866188931,0.005388069135774127,0.010893226101464959,0.0040758602646742675,0.004072391674866632,0.0045152726506451375,0.009530546558775417,0.016504657637848877,0.00170967024178032,0.01998218467809259,0.01389102168196823,0.014070200878884706,0.006141914040952251,0.0068647102432862735,0.016826451659569547,0.01247340885378657,0.005712848460549873,0.004162319146354376,0.009145217036927162,0.007361585031944757,0.008558210842882484,0.012148016825446752,0.0067787410415473355,0.008759608927390243
GCA_000959405.1_ASM95940v1_genomic.fna.gz,0.0014209009540878447,0.000808825232823914,0.0017219587095189805,0.01434041316983094,0.014624467344393488,0.0035145267587008825,1.0,0.0029877562078487693,0.04131607820214151,0.05018660341074738,0.049352712559146944,0.20323065233751117,0.0016219550306402965,0.011672813059599715,0.0008542637978006215,0.01190246531550294,0.00978630097337822,0.010644924104834539,0.18767629003321518,0.00143792706080224,0.016348937594398184,0.004126226100625552,0.09421776411488081,0.00041476836390804333,0.0012521378675786024,0.0034065222714967204,0.003760104347738031,0.016648722703311084,0.0289316375871374,0.0003218617302001953
GCA_001262015.1_ASM126201v1_genomic.fna.gz,0.004069812550334393,0.00869691665506703,0.006328655485998742,0.005345082858085257,0.005042354428513572,0.004061771882997286,0.003447791028586343,1.0,0.004948251806681342,0.004038816944088202,0.004420720671700705,0.004120029828575155,0.008265826499912341,0.006251868918220887,0.0032027928128842893,0.005728382107958139,0.007238841322025109,0.0052101513213867355,0.003990396258820328,0.005412077923215882,0.0057113633122263694,0.009013259954642883,0.0028390907626192753,0.004623918189904573,0.005338374408178956,0.007725366463027812,0.008140076761741891,0.004059261572544652,0.002700536295141075,0.004979376588203166
GCA_001449085.1_ASM144908v1_genomic.fna.gz,0.0007816241247300425,0.002844321147815845,0.005753311548969455,0.01579612107207824,0.0140714685167485,0.010498138102053326,0.037234641714327575,0.0027381618384574587,1.0,0.030038626246760698,0.030320324123931267,0.03958431558821922,0.0047566104940292035,0.016365591601303676,0.0013444623333486302,0.018382445033930214,0.016418154820429756,0.013053520569955672,0.044987284914715986,0.0011834721787307133,0.017308296429245244,0.005514259437916075,0.04862495240231483,0.0008773655384595786,0.0071403238176223315,0.004321617170254372,0.00536420340180156,0.024134575471716938,0.023794092610146186,0.0032729072694662807
GCA_001606335.1_ASM160633v1_genomic.fna.gz,0.0010922123497129088,0.0011226390965932604,0.0021233780264753002,0.011460844618163785,0.009697328532397452,0.006308753112294002,0.03990707871190759,0.004648241527563363,0.0336597928851701,1.0,0.8178009426608098,0.04177875461838334,0.001969739730266704,0.012985595082376889,0.001298071363307102,0.01099456359877403,0.013034031743508487,0.00807886852945723,0.043165401152672804,0.0018421569049664245,0.01101489156715882,0.004315883311596967,0.04019309869160124,0.0,0.002589839413357787,0.004923096536188359,0.005243222798229592,0.010614146947072625,0.012913713469563081,0.002994949301735217
GCA_001677155.1_ASM167715v1_genomic.fna.gz,0.0003639668088420475,0.0005614046747581816,0.002479334756954316,0.009315955183963196,0.009969878357936484,0.007108490848121922,0.03740253423963515,0.003095962394188335,0.033234009168793335,0.788452309969805,1.0,0.03824069153177339,0.0022533694898858366,0.011479613427938785,0.0008651971760459114,0.010756720208168575,0.01177576970135906,0.007830814007221456,0.04180775156847609,0.0007363651672678567,0.01127738287014435,0.003554410889603962,0.035135829020730466,0.00042096948809604675,0.001618009710665679,0.004651771931909798,0.00445670872596613,0.011492783484516813,0.012922050059390643,0.0026627476729996174
GCA_001718815.1_ASM171881v1_genomic.fna.gz,0.001500558298054083,0.0020632365783540365,0.0018262233257950585,0.013216090766759782,0.015843445110326673,0.008606221308084288,0.1921868119571484,0.0019333502396090072,0.04257903149802014,0.05282959607023816,0.05103498953504399,1.0,0.002362577257737101,0.012935993931775473,0.00043867658633223183,0.015321991257316698,0.014056162392742133,0.013404206768400673,0.23730612688176286,0.00227581098131405,0.02357390718848532,0.004288265937472505,0.0831987480670454,0.0,0.0026919047192700183,0.007203604566811678,0.006083074825768836,0.01694751641868109,0.02533978187100347,0.001033487534029092
GCA_001806485.1_ASM180648v1_genomic.fna.gz,0.014389947726113555,0.017517017869481233,0.010215046468516184,0.006083256720222297,0.008996936054364024,0.011176461445449957,0.003000430454907,0.007291987307073331,0.005194287466761181,0.0028572438285586117,0.0032952544774482546,0.003503588912610387,1.0,0.006951747789531859,0.005440421313949574,0.0074395465000449005,0.007640103242366452,0.008861700984848606,0.00408017603849183,0.0121249522267276,0.007206354142386077,0.012128349595727556,0.0034496354872560094,0.013054840146888147,0.024055010889033328,0.011961728014928381,0.0116260212487721,0.006623374524650766,0.0030156701349080646,0.017265643923853657
GCA_001901045.1_ASM190104v1_genomic.fna.gz,0.005529385894300252,0.005710590231526579,0.003933548993145973,0.010799799418591905,0.05059800877492858,0.018063317116692793,0.015043941382522928,0.005961090182256221,0.01637798118790353,0.010766086197476692,0.010498564496298168,0.013593829845709502,0.006872505780648416,1.0,0.000868678609514385,0.423004387066151,0.6033323409937414,0.1512011257134145,0.013024966850709866,0.006340629552115628,0.05040038720559625,0.011147669379344874,0.013920684300570389,0.0038191451031011157,0.006236961733282844,0.007501097454566316,0.008532853389929379,0.02383489989035168,0.008046534829774842,0.006406503949508378
